playerId,xG,passes,recs,won atk ground duels,won air duels,goals,assists,key_passes,shortName,roleName,MinutesPlayed
471,0.22692653506778424,4.474431818181818,7.4147727272727275,4.730113636363637,6.136363636363637,0.2556818181818182,0.0,0.1278409090909091,W. Bony,Forward,704
3324,0.4526672724571241,7.7466150870406185,13.534816247582205,7.398452611218569,2.0889748549323017,0.4787234042553192,0.17408123791102514,0.2611218568665377,Álvaro Morata,Forward,2068
3326,0.13372661703077182,5.792079207920792,10.693069306930694,4.900990099009901,0.0,0.1485148514851485,0.1485148514851485,0.44554455445544555,Jesé Rodríguez,Forward,606
3327,0.32079454363971277,6.031468531468532,8.024475524475525,2.6223776223776225,7.027972027972028,0.2097902097902098,0.05244755244755245,0.2097902097902098,Joselu,Forward,1716
3348,0.14853006771376157,9.187935034802784,11.693735498839906,6.473317865429235,0.0,0.2088167053364269,0.0,0.2088167053364269,Deulofeu,Forward,431
3360,0.24709429955617876,12.924590163934425,15.521311475409837,5.488524590163935,0.05901639344262295,0.2360655737704918,0.1180327868852459,0.2360655737704918,Pedro,Forward,1525
3361,0.2683537091059072,21.89189189189189,26.051703877790835,9.90599294947121,0.599294947121034,0.282021151586369,0.1762632197414806,1.0928319623971798,A. Sánchez,Forward,2553
3577,0.2441732069377707,7.077922077922078,10.779220779220779,7.012987012987013,4.512987012987013,0.22727272727272727,0.032467532467532464,0.16233766233766234,S. Rondón,Forward,2772
3657,0.28883305177745155,3.301775147928994,8.946745562130177,2.769230769230769,7.136094674556213,0.21301775147928995,0.10650887573964497,0.0,T. Hemed,Forward,845
3802,0.1892033902522475,20.905829596412556,17.434977578475337,9.040358744394618,0.242152466367713,0.40358744394618834,0.32286995515695066,0.8071748878923767,Philippe Coutinho,Forward,1115
7879,0.1820439764096756,8.585526315789474,14.876644736842104,6.365131578947368,0.29605263157894735,0.22203947368421054,0.14802631578947367,0.37006578947368424,T. Walcott,Forward,1216
7905,0.4187657798929531,6.9640989891948415,11.98326943185779,5.019170442662949,3.638898570930638,0.5019170442662949,0.219588706866504,0.3136981526664343,R. Lukaku,Forward,2869
7907,0.40473783090811427,10.403669724770642,14.036697247706423,7.431192660550459,0.4954128440366973,0.3302752293577982,0.1651376146788991,0.3302752293577982,D. Sturridge,Forward,545
7941,0.2652010786564133,6.761658031088083,7.577720207253886,5.362694300518135,0.9326424870466321,0.46632124352331605,0.0,0.40803108808290156,J. Hernández,Forward,1544
7944,0.14541345420913776,10.49079754601227,8.71603856266433,1.8536371603856265,1.1042944785276074,0.27607361963190186,0.03943908851884312,0.2366345311130587,W. Rooney,Forward,2282
7945,0.3597481986710759,11.838111298482293,16.846543001686342,5.236087689713322,1.745362563237774,0.3794266441821248,0.15177065767284992,0.30354131534569984,D. Welbeck,Forward,1186
7970,0.3127766109902052,5.673671199011125,9.567367119901112,3.6711990111248456,8.566131025957972,0.3337453646477132,0.0,0.3337453646477132,A. Carroll,Forward,809
8296,0.3874593615525036,4.313364055299539,9.04147465437788,2.654377880184332,0.0,0.3317972350230415,0.08294930875576037,0.16589861751152074,J. Defoe,Forward,1085
8325,0.584223341999149,11.84451219512195,17.240853658536587,6.859756097560975,0.7317073170731707,0.7774390243902439,0.27439024390243905,0.7317073170731707,S. Agüero,Forward,1968
8384,0.2783309243246101,7.076727964489537,12.441344324667089,3.253012048192771,3.9949270767279645,0.11414077362079898,0.05707038681039949,0.45656309448319593,S. Long,Forward,1577
8416,0.2954868162753838,4.784189004997728,9.118582462517038,3.312130849613812,4.743298500681508,0.3271240345297592,0.0,0.2453430258973194,G. Murray,Forward,2201
8677,0.1890189911596243,6.115214180206794,11.100443131462335,8.707533234859675,2.9911373707533233,0.19940915805022155,0.06646971935007386,0.2658788774002954,M. Antonio,Forward,1354
8686,0.27872665835410276,5.9710494571773225,10.74788902291918,7.056694813027744,2.4969843184559712,0.21712907117008443,0.0,0.32569360675512665,H. Robson-Kanu,Forward,829
8717,0.6426542823218476,7.122932208887447,11.589361012001298,5.575737917612715,1.809925397340253,0.7881933181965618,0.058384690236782354,0.2627311060655206,H. Kane,Forward,3083
8747,0.23611661847020493,5.096525096525096,8.166023166023166,1.505791505791506,14.362934362934363,0.28957528957528955,0.11583011583011583,0.17374517374517376,P. Crouch,Forward,1554
8903,0.1934296142545189,7.017913593256059,9.815595363540568,1.8018967334035827,6.875658587987355,0.09483667017913593,0.04741833508956796,0.1422550052687039,T. Deeney,Forward,1898
8953,0.5536501027335842,5.330097087378641,9.087378640776699,2.2718446601941746,3.145631067961165,0.5242718446601942,0.0,0.08737864077669903,C. Austin,Forward,1030
8958,0.24361947383350444,6.315789473684211,9.763694951664876,3.1901181525241675,2.223415682062299,0.1933404940923738,0.0,0.1288936627282492,J. Rodriguez,Forward,2793
9123,0.2935393376669816,5.303944315545244,10.8584686774942,4.552204176334107,3.6334106728538282,0.37587006960556846,0.0,0.16705336426914152,A. Barnes,Forward,2155
9127,0.2811783109267718,3.761467889908257,9.357798165137615,1.926605504587156,11.743119266055047,0.3669724770642202,0.0,0.09174311926605505,S. Vokes,Forward,981
9206,0.3818392336622799,5.738810545677499,9.325567136725935,2.3175965665236054,4.524831391784182,0.5518087063151441,0.05518087063151441,0.22072348252605764,C. Wood,Forward,1631
9532,0.10664277777068101,6.136363636363637,7.25206611570248,2.4173553719008263,1.487603305785124,0.0,0.1859504132231405,0.0,S. Berahino,Forward,484
9637,0.2336800007795053,8.24847250509165,11.657841140529532,8.65173116089613,2.7128309572301426,0.219959266802444,0.07331975560081466,0.659877800407332,J. King,Forward,2455
