playerId,xG,passes,recs,won atk ground duels,won air duels,goals,assists,key_passes,shortName,roleName,MinutesPlayed
6165,0.391261627030189,3.8098159509202456,9.110429447852761,4.085889570552148,2.208588957055215,0.38650306748466257,0.1656441717791411,0.1656441717791411,F. Andone,Forward,1630
6914,0.1790831382469616,4.556962025316456,7.689873417721519,5.8386075949367084,4.841772151898734,0.0,0.0,0.14240506329113925,Álex Alegría,Forward,632
7623,0.27381273376594895,6.004472605292583,10.02981736861722,3.891166604547149,1.8449496831904584,0.2683563175549758,0.10063361908311591,0.20126723816623182,Léo Baptistão,Forward,2683
7908,0.4265438375481355,5.875647668393782,9.233160621761659,4.569948186528498,4.010362694300518,0.46632124352331605,0.0,0.27979274611398963,Fernando Torres,Forward,965
7972,0.6047421957062773,12.533609100310239,20.692864529472594,4.498448810754912,0.37228541882109617,0.7445708376421923,0.18614270941054809,0.6514994829369183,L. Suárez,Forward,2901
8278,0.4283401069870979,13.642420877290395,18.43975569128262,4.797334813992227,2.248750694058856,0.7495835646862854,0.09994447529150471,1.2992781787895613,G. Bale,Forward,1801
20450,0.13799740095414684,8.256880733944953,6.8119266055045875,7.844036697247707,0.41284403669724773,0.0,0.0,0.20642201834862386,Bojan,Forward,436
20536,0.31945800396973034,2.0224719101123596,3.842696629213483,4.449438202247191,1.0112359550561798,0.20224719101123595,0.0,0.0,G. Pazzini,Forward,445
20764,0.3812312274113433,8.63551401869159,12.616822429906541,4.710280373831775,1.6261682242990654,0.3925233644859813,0.0,0.3925233644859813,L. Muriel,Forward,1605
22202,0.36842090217177237,4.052132701421801,9.725118483412322,3.1137440758293837,2.985781990521327,0.5545023696682464,0.04265402843601896,0.2132701421800948,S. Zaza,Forward,2110
22578,0.18579587030004024,8.89952153110048,13.205741626794259,5.167464114832536,0.430622009569378,0.5741626794258373,0.14354066985645933,0.14354066985645933,N. Sansone,Forward,627
25445,0.24574289626024717,5.700267618198038,10.196253345227476,2.408563782337199,0.8028545941123997,0.40142729705619984,0.16057091882247992,0.16057091882247992,K. Gameiro,Forward,1121
25472,0.27170812126661914,5.177304964539007,8.865248226950355,4.326241134751773,1.4893617021276595,0.5673758865248227,0.0,0.07092198581560284,C. Bakambu,Forward,1269
25577,0.29888623082409954,6.2757527733755945,10.911251980982568,6.061806656101426,1.4263074484944533,0.49920760697305866,0.0,0.14263074484944532,L. Rémy,Forward,1262
25795,0.44852887737029884,9.745222929936306,10.943833236826867,4.273306311522872,0.8859293572669369,0.46902142443543715,0.1563404748118124,0.36479444122756227,W. Ben Yedder,Forward,1727
26167,0.22131691702174183,3.6129418813660874,7.333732774116237,2.31875374475734,4.0982624325943675,0.10784901138406232,0.0,0.21569802276812464,C. Beauvue,Forward,1669
32968,0.13616084579548224,7.937956204379562,12.864963503649635,11.386861313868613,0.8211678832116789,0.10948905109489052,0.10948905109489052,0.43795620437956206,N. Amrabat,Forward,1644
37831,0.35155972689821996,5.304659498207886,8.817204301075268,3.4050179211469533,0.7526881720430108,0.5017921146953405,0.17921146953405018,0.3225806451612903,C. Bacca,Forward,2511
38094,0.15308739773370902,9.978678038379531,12.857142857142858,4.9893390191897655,0.5756929637526652,0.0,0.0,0.0,I. Ezekiel,Forward,469
38436,0.1813190267644713,2.6359832635983262,5.460251046025105,0.37656903765690375,7.154811715481172,0.37656903765690375,0.0,0.18828451882845187,C. Santos,Forward,478
40770,0.2647565752514285,6.8682505399568035,9.848812095032397,4.535637149028077,2.0734341252699786,0.38876889848812096,0.12958963282937366,0.32397408207343414,Willian José,Forward,2778
70125,0.20655301002711737,11.834690043832186,17.075767063243582,5.80463368816531,0.8453350031308704,0.22542266750156542,0.2817783343769568,0.5072010018785222,Nolito,Forward,1597
70129,0.3130428167651589,9.67741935483871,12.78086763070078,5.005561735261401,1.4015572858731924,0.5005561735261401,0.06674082313681869,0.43381535038932145,Rodrigo,Forward,2697
86307,0.16599434455719794,12.5,13.863636363636363,4.7727272727272725,0.3409090909090909,0.22727272727272727,0.22727272727272727,0.5681818181818182,L. Vietto,Forward,792
105541,0.19442951915954867,9.792412312097351,12.24051539012169,3.543307086614173,0.19327129563350035,0.16105941302791696,0.09663564781675017,0.5798138869005011,Lucas Pérez,Forward,2794
